Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Signature,Action Taken,Severity Level,Network Segment,Log Source,Attack Type
0,11.74,1,2,1,0.0983,1,1,1,0,1,0,1
0,1.99,0,1,0,0.1751,0,1,1,0,1,0,2
1,8.22,1,0,1,0.3865,0,1,2,2,0,0,0
2,1.96,0,0,0,0.6815000000000001,1,1,1,1,1,0,2
1,12.59,0,1,1,0.1525,0,0,1,1,1,0,0
2,7.57,0,2,0,0.8283,0,1,0,1,1,0,2
1,4.54,0,2,0,0.8059999999999999,1,1,0,0,2,1,1
2,8.49,1,0,1,0.5802,1,1,2,2,0,0,2
2,14.74,1,0,1,0.8979,1,1,0,2,0,0,0
0,1.24,1,1,1,0.9592,0,0,0,2,0,1,1
2,11.8,1,1,1,0.9612,0,1,0,0,2,0,2
2,10.93,0,0,1,0.1114,1,1,1,0,0,0,2
2,10.71,1,1,0,0.3095,0,1,2,2,1,0,0
2,6.05,1,0,0,0.021400000000000002,1,0,0,0,2,0,2
0,7.92,1,0,1,0.3935,1,1,0,2,0,1,2
0,3.29,0,0,1,0.0574,1,0,0,1,2,1,2
2,2.44,1,1,1,0.20129999999999998,1,0,2,1,2,1,2
0,12.84,0,1,1,0.7190000000000001,1,1,2,2,1,0,2
0,12.54,0,0,0,0.2966,0,1,2,1,0,0,2
0,6.12,0,0,1,0.33770000000000006,0,0,0,2,2,0,1
2,2.56,0,2,0,0.29460000000000003,0,1,2,0,1,0,0
0,8.74,0,2,1,0.11710000000000001,0,1,2,1,0,1,0
0,4.16,1,0,1,0.1589,1,0,0,2,2,1,1
1,2.09,1,1,1,0.8909,0,0,0,0,2,0,1
1,7.66,1,0,1,0.3882,1,1,0,2,0,1,0
1,7.29,0,1,0,0.5695,1,0,0,1,1,1,0
0,8.66,1,0,1,0.0406,0,0,0,1,1,1,2
1,14.19,1,1,1,0.2433,1,1,1,2,2,0,2
0,11.14,0,1,0,0.8929,0,1,0,2,2,1,1
2,1.29,1,0,1,0.7073999999999999,0,0,0,1,2,0,0
0,2.54,1,1,0,0.0444,1,1,2,1,0,0,1
2,3.46,1,0,1,0.2243,0,1,2,1,2,1,1
2,6.9,0,1,1,0.1247,0,1,1,1,2,1,1
0,10.8,0,1,1,0.8690000000000001,0,0,1,2,2,0,0
1,4.5,1,1,0,0.8536,1,0,1,1,1,1,2
0,4.78,0,1,1,0.2462,0,0,0,2,0,0,1
2,7.55,0,1,0,0.6245,0,0,2,2,2,1,2
1,7.86,1,1,0,0.0302,1,0,1,1,0,0,0
1,12.34,0,1,0,0.8140000000000001,0,0,0,0,0,0,0
0,9.19,1,1,1,0.0901,0,1,0,2,0,0,0
0,14.14,1,2,0,0.14679999999999999,0,1,2,0,1,1,1
2,13.31,1,1,0,0.0039000000000000003,0,1,0,1,0,1,2
0,2.27,0,2,0,0.1319,1,0,2,0,2,1,0
0,4.65,1,1,1,0.2789,1,1,2,2,1,0,0
0,13.64,1,2,0,0.4549,0,0,2,1,2,1,2
1,13.45,0,0,0,0.7328,0,1,1,0,0,1,1
1,4.09,0,1,1,0.33490000000000003,0,1,2,2,2,1,1
0,4.76,0,2,0,0.4058,0,0,2,2,1,1,2
0,1.56,1,1,0,0.49570000000000003,1,0,2,1,0,0,1
2,10.69,1,0,1,0.0388,0,1,2,0,2,0,1
2,11.16,1,2,1,0.35710000000000003,1,0,0,2,0,1,2
0,14.79,1,0,1,0.1797,0,1,1,1,2,0,1
1,1.42,1,0,1,0.1467,0,1,2,0,2,1,0
0,8.29,1,2,0,0.6578,0,0,0,0,0,1,1
2,3.5,0,2,0,0.6598,0,1,0,2,0,0,0
2,7.15,0,2,0,0.3248,0,1,0,0,1,0,1
2,1.55,0,0,0,0.5015999999999999,1,1,0,1,0,1,1
2,6.48,0,0,0,0.8819,0,1,0,2,2,1,0
2,13.38,1,0,1,0.6101,1,0,1,2,1,1,2
0,9.95,0,1,1,0.1131,0,0,2,2,0,0,0
2,8.55,1,1,0,0.41590000000000005,0,0,1,2,2,1,2
2,0.84,1,0,1,0.7745000000000001,0,1,2,0,2,1,1
2,2.75,1,0,1,0.1711,0,1,0,1,0,1,1
1,1.7,1,2,1,0.0235,1,1,0,1,2,0,0
2,1.97,0,0,1,0.6487999999999999,0,0,1,2,1,1,1
1,12.71,0,2,1,0.6716,0,0,2,2,2,0,1
2,13.88,1,1,1,0.23399999999999999,0,1,2,2,1,0,1
2,1.75,0,0,0,0.6091,0,0,1,0,0,1,1
1,14.49,0,1,1,0.6928,0,1,2,1,1,1,1
1,0.87,1,2,0,0.051500000000000004,1,0,0,2,0,1,1
2,6.75,0,0,1,0.703,1,1,2,1,2,1,2
1,8.64,0,1,1,0.3121,0,0,0,1,0,1,0
0,7.44,0,0,1,0.5692,0,0,0,1,2,0,1
2,4.8,0,0,0,0.5720000000000001,1,1,0,2,2,1,2
0,14.04,1,2,0,0.9414,0,0,1,0,1,1,2
1,1.75,0,0,1,0.40049999999999997,0,0,2,2,1,0,1
0,7.8,0,1,1,0.8978,1,1,1,0,0,1,2
0,0.8,1,2,1,0.3456,1,1,1,0,0,0,2
2,8.78,0,1,1,0.49479999999999996,1,0,2,1,0,0,2
1,4.64,0,1,0,0.08839999999999999,0,1,1,0,1,1,1
1,1.23,1,0,0,0.44670000000000004,0,0,0,2,2,1,0
2,2.29,0,0,0,0.9384999999999999,0,1,2,0,0,1,2
0,5.62,1,1,0,0.8340000000000001,1,1,0,1,0,1,0
0,13.41,1,1,0,0.5117,1,1,2,2,2,1,1
0,8.28,1,0,0,0.4962,1,0,0,0,1,0,1
2,6.83,1,0,0,0.4854,0,0,1,2,2,0,2
1,14.87,1,1,0,0.6609999999999999,1,1,1,0,2,0,1
2,3.43,0,0,0,0.3059,0,0,1,0,1,1,0
1,2.61,1,1,0,0.41450000000000004,0,1,2,2,2,1,0
1,3.13,0,1,1,0.365,1,1,0,2,2,1,2
1,13.43,1,1,0,0.024,0,1,1,2,1,0,2
0,1.42,0,2,0,0.9317,1,1,0,1,0,1,0
0,14.54,0,2,1,0.5832999999999999,0,1,1,2,1,1,2
2,4.02,0,1,1,0.44439999999999996,1,1,0,0,1,0,0
1,11.77,0,2,0,0.865,1,0,0,0,2,1,1
0,7.3,0,2,0,0.0451,1,1,2,1,1,1,2
2,9.19,0,0,1,0.4052,0,0,0,0,1,0,1
1,7.59,1,0,1,0.4878,1,1,0,1,2,1,0
2,9.92,1,2,1,0.6753,0,1,2,1,1,0,1
1,6.78,1,2,1,0.6381,0,1,2,2,2,0,0
1,6.51,1,0,1,0.9859,0,0,1,1,2,0,0
0,6.51,1,0,1,0.3653,1,0,2,0,1,0,2
2,9.0,1,2,1,0.6769,0,0,1,2,1,0,2
0,4.81,0,0,1,0.5338,1,1,0,1,0,0,1
1,7.25,0,1,0,0.6705,0,1,0,0,0,0,0
1,13.6,0,0,0,0.015300000000000001,1,1,0,1,2,1,1
0,5.83,1,0,0,0.5655,1,1,1,0,1,1,2
1,6.71,0,1,1,0.7658,0,1,0,2,2,0,2
0,14.89,0,0,1,0.31920000000000004,1,0,2,1,1,1,1
2,7.52,1,0,1,0.8775,1,0,1,0,1,1,0
1,3.75,0,0,1,0.9987,1,0,1,1,1,0,2
0,4.98,0,1,1,0.8117,1,0,1,1,0,1,1
0,2.45,1,0,1,0.1864,1,0,2,2,1,0,0
0,14.08,1,0,0,0.6485,1,0,0,0,1,0,1
0,14.12,0,1,1,0.6578,1,0,0,1,1,0,2
0,10.39,0,0,0,0.5488000000000001,1,0,0,0,1,0,0
2,12.93,0,0,0,0.529,1,0,1,0,2,1,2
2,13.46,1,1,1,0.20079999999999998,0,0,1,2,1,1,1
1,13.94,1,0,0,0.7601,1,0,0,2,1,0,1
2,7.72,0,0,0,0.7556999999999999,0,1,1,0,0,1,1
0,7.1,1,1,1,0.2995,0,1,2,2,2,1,1
0,4.95,0,2,1,0.6339,1,1,2,2,0,1,1
0,5.85,0,2,0,0.3655,0,1,0,2,0,1,2
1,4.28,1,1,0,0.2572,0,0,1,0,0,0,2
2,8.33,1,1,1,0.789,0,0,2,1,0,1,2
2,7.5,1,1,1,0.5502,0,1,2,2,0,0,1
2,5.55,0,1,0,0.1035,0,1,1,1,1,1,2
1,8.97,1,1,1,0.6706,0,1,0,1,2,1,0
0,1.26,0,2,1,0.7985,1,1,2,0,0,0,0
1,12.45,1,2,1,0.5640999999999999,1,0,0,0,2,1,0
1,14.61,0,2,0,0.0508,1,0,0,0,2,0,0
0,10.29,0,1,1,0.23629999999999998,0,0,1,2,1,0,0
1,13.18,0,0,1,0.8996999999999999,1,0,2,2,1,1,2
1,7.37,0,0,0,0.23850000000000002,1,0,0,0,2,0,1
1,10.19,0,1,1,0.6297999999999999,1,1,1,1,2,0,1
1,9.27,0,1,1,0.4069,0,0,0,2,2,1,0
2,14.44,1,0,0,0.0875,1,0,0,2,0,0,2
0,3.16,1,2,1,0.5963,1,1,2,2,0,1,1
0,13.4,0,0,1,0.3669,1,1,1,2,2,0,2
0,6.44,1,1,0,0.5863,0,0,2,0,1,0,1
1,6.0,0,0,1,0.7353000000000001,1,1,1,2,1,1,0
1,2.82,0,0,0,0.0475,0,0,2,2,0,0,2
2,7.41,1,2,1,0.7918999999999999,0,0,1,0,1,1,1
1,2.7,0,1,0,0.44329999999999997,0,0,0,0,0,0,2
2,4.62,1,1,0,0.0034999999999999996,1,0,2,2,0,1,0
2,2.54,1,1,1,0.16649999999999998,0,1,1,1,0,1,2
1,12.31,1,2,0,0.7958,0,1,1,2,2,1,1
1,8.97,0,1,1,0.38539999999999996,1,1,1,1,0,1,0
1,5.1,1,0,0,0.6762999999999999,0,1,1,2,0,1,2
0,5.77,0,1,1,0.9189,0,1,2,2,0,1,0
1,5.89,1,2,0,0.0977,0,1,0,2,2,1,1
1,1.08,1,2,0,0.3023,0,0,0,0,1,0,0
0,6.43,0,0,0,0.3024,0,0,0,0,2,1,1
2,4.64,0,2,1,0.0672,0,0,0,1,0,0,2
1,5.71,0,1,0,0.22719999999999999,0,1,0,0,2,1,1
0,8.99,0,0,0,0.7796,0,1,0,1,2,0,1
0,5.01,1,2,1,0.4286,0,0,0,1,0,0,0
1,3.49,0,1,0,0.488,1,0,1,1,2,0,1
0,1.22,0,0,0,0.9122,0,1,2,2,1,1,1
0,3.11,0,1,0,0.9864,0,0,1,2,2,1,2
1,4.52,1,1,0,0.8093,1,1,1,0,0,1,2
1,4.8,0,0,0,0.6556000000000001,0,0,0,1,0,0,0
1,13.56,1,2,1,0.5215,1,1,2,0,2,1,2
2,14.33,0,1,1,0.4175,0,0,0,2,0,0,1
1,14.5,0,2,0,0.057699999999999994,0,1,0,2,1,0,0
2,13.59,1,2,0,0.3448,0,0,2,0,1,0,1
0,10.89,0,0,1,0.8709,0,1,0,0,1,0,0
1,7.2,0,0,0,0.19949999999999998,0,1,2,2,1,1,2
1,13.32,0,2,0,0.2189,0,1,1,2,1,1,1
1,5.08,1,2,1,0.39520000000000005,1,1,2,0,1,1,0
1,5.54,0,0,1,0.3617,1,0,1,2,1,0,2
1,5.01,0,0,0,0.8687999999999999,1,1,2,2,1,1,1
1,4.93,1,2,0,0.2364,0,0,0,1,0,1,1
0,13.5,1,2,1,0.053099999999999994,1,0,2,1,2,0,2
2,7.5,0,0,1,0.2227,0,0,0,0,0,0,1
0,12.04,1,1,1,0.2552,1,1,2,0,0,0,2
2,1.62,1,0,1,0.9620000000000001,0,0,2,1,1,1,0
0,6.59,0,1,1,0.0993,1,0,1,0,0,1,2
0,9.96,1,1,0,0.6557,1,1,0,1,1,1,2
1,1.49,0,1,1,0.6589,0,1,1,1,1,1,1
0,7.28,1,2,0,0.9717,0,0,1,1,1,0,0
1,14.66,1,1,1,0.8220000000000001,0,1,0,0,2,1,0
2,6.84,0,2,1,0.13470000000000001,0,0,1,1,2,0,1
1,12.91,1,0,1,0.6219,1,0,0,1,0,1,0
2,13.93,0,0,1,0.3178,0,1,2,2,0,1,1
1,11.2,1,1,0,0.0526,0,1,2,2,0,1,1
0,7.24,0,0,0,0.2398,0,0,2,1,0,1,2
1,2.8,0,0,1,0.7121,1,0,1,0,0,0,2
1,10.46,0,1,1,0.1162,0,0,2,0,0,1,1
2,6.97,1,2,0,0.6757,1,0,1,1,1,1,0
2,3.64,0,1,1,0.21050000000000002,1,0,2,0,1,1,1
2,10.77,1,1,0,0.6513,0,1,1,1,1,1,2
0,7.94,0,2,0,0.29719999999999996,1,1,1,2,2,0,1
1,7.78,1,2,1,0.0092,0,0,1,0,2,0,1
1,5.75,1,2,0,0.10529999999999999,1,0,1,2,0,1,0
1,10.2,0,2,0,0.0346,1,1,0,1,0,1,0
2,4.85,0,1,0,0.9793000000000001,0,0,0,2,0,1,2
2,5.0,1,0,1,0.5025999999999999,1,0,1,0,1,0,0
0,1.13,0,0,1,0.5663,1,1,1,1,1,0,0
2,13.53,1,1,1,0.055,0,1,1,0,0,1,2
1,10.38,1,2,0,0.009899999999999999,0,0,0,1,1,0,0
0,7.45,0,0,0,0.992,1,0,1,2,2,1,2
0,5.51,0,2,1,0.20800000000000002,0,0,0,2,0,0,2
1,3.65,1,0,1,0.0646,1,0,0,2,0,1,1
1,1.53,1,2,1,0.9617,0,1,0,2,2,0,2
0,2.64,0,2,1,0.0049,0,0,2,2,0,0,2
1,1.24,0,2,1,0.35450000000000004,1,1,0,2,1,0,0
2,8.21,1,1,0,0.7290000000000001,0,1,1,0,0,0,1
2,6.34,0,2,0,0.616,0,1,0,1,2,0,1
2,14.0,1,1,1,0.7339,0,0,2,0,2,0,2
2,9.84,0,1,1,0.26039999999999996,0,0,2,2,1,1,1
0,3.72,0,0,0,0.5126,0,1,0,1,2,1,1
0,6.43,1,1,1,0.172,1,1,1,1,0,0,1
0,8.49,0,1,1,0.37079999999999996,1,0,1,2,0,0,2
1,1.8,0,0,0,0.45770000000000005,0,1,1,2,2,0,1
1,13.52,0,2,0,0.642,1,1,0,0,2,0,1
0,12.45,1,0,0,0.3701,0,0,2,1,0,0,1
2,12.09,0,2,1,0.4718,0,1,0,0,1,1,0
1,4.46,1,2,1,0.8136,0,0,0,2,2,1,0
0,12.18,1,1,0,0.1985,1,0,1,0,2,1,1
1,4.56,1,2,1,0.5128,1,1,1,1,1,1,2
0,6.89,0,2,1,0.7998000000000001,0,1,0,0,2,0,0
2,14.78,0,2,1,0.2923,0,0,2,1,2,1,1
1,6.17,0,2,0,0.7536,0,1,1,1,2,1,2
2,8.3,0,2,1,0.7859999999999999,1,1,1,1,0,0,1
2,3.83,0,2,0,0.36939999999999995,1,0,2,2,2,0,2
2,3.51,1,2,0,0.7533,1,0,1,2,2,1,0
0,6.45,0,1,1,0.11359999999999999,0,1,0,1,1,0,0
1,7.98,0,0,0,0.6019,1,0,1,1,1,1,0
1,13.17,0,1,0,0.6877,0,1,0,0,0,1,1
2,7.84,0,1,1,0.5341,0,1,0,1,0,0,0
0,3.76,0,2,0,0.0147,1,1,1,0,1,1,0
0,2.55,0,0,1,0.1962,0,1,1,2,1,0,1
0,7.63,0,1,0,0.3574,0,1,1,2,2,1,1
0,2.13,0,0,0,0.2643,1,0,0,1,0,1,0
2,8.78,1,0,0,0.43810000000000004,0,0,1,1,0,0,1
2,12.88,0,0,0,0.759,1,0,2,1,0,1,2
1,3.22,0,0,0,0.5135000000000001,0,0,0,0,0,0,0
0,1.35,1,2,1,0.0317,1,0,2,0,1,0,2
0,7.77,1,2,1,0.6343,1,1,0,2,1,1,0
2,5.83,1,2,0,0.39630000000000004,1,0,0,1,2,0,0
2,5.37,0,2,0,0.7876000000000001,1,1,0,2,2,0,2
0,12.47,0,0,1,0.6392,0,0,0,2,1,0,2
1,11.08,0,2,0,0.9420999999999999,1,0,0,1,1,1,0
1,12.24,0,2,0,0.6875,1,1,0,0,0,0,0
1,2.19,1,1,1,0.4307,0,1,0,1,0,1,2
0,7.76,0,1,0,0.008,0,0,2,1,2,1,0
0,11.97,0,1,1,0.6457999999999999,1,1,2,2,0,0,0
2,9.11,0,2,1,0.9248000000000001,1,1,0,0,1,1,2
0,8.94,1,2,0,0.878,1,0,2,0,2,0,0
2,10.11,0,0,1,0.28559999999999997,1,1,0,0,1,0,0
1,6.34,0,1,1,0.65,1,1,2,0,1,0,2
0,5.21,0,0,0,0.0602,0,0,0,2,0,1,0
2,6.92,1,0,0,0.9834999999999999,0,0,1,2,2,1,0
2,13.96,0,2,1,0.15539999999999998,0,1,1,0,0,0,1
1,10.9,1,2,0,0.5517,0,1,1,0,1,1,1
2,13.23,1,2,1,0.0654,1,0,1,2,2,0,1
1,8.74,1,1,1,0.6246,1,0,1,0,1,1,1
2,12.86,0,1,0,0.871,0,0,0,1,1,0,2
0,11.73,1,1,0,0.6617000000000001,0,1,0,0,2,0,0
0,5.65,1,2,0,0.9106000000000001,1,1,0,2,0,0,0
2,6.24,1,1,1,0.5367000000000001,0,0,1,1,1,0,0
0,5.88,0,2,1,0.6466,0,0,1,2,2,1,2
2,12.17,1,0,1,0.0572,1,1,1,2,2,1,2
1,9.7,1,1,0,0.8604,1,1,1,1,1,0,2
0,12.53,0,1,1,0.1143,1,1,2,1,0,0,1
2,7.74,0,1,0,0.032,0,0,1,2,1,0,0
2,5.77,0,1,0,0.6324000000000001,0,1,0,0,0,1,1
1,6.23,1,0,1,0.6986,0,0,2,0,1,1,2
1,11.34,1,0,0,0.7985,0,1,1,2,2,1,1
1,12.88,1,2,0,0.9571999999999999,0,1,2,1,1,1,2
0,7.42,1,2,1,0.2281,1,0,2,1,0,0,2
2,9.68,0,1,1,0.9990000000000001,0,0,1,0,2,0,1
2,1.57,1,1,1,0.5097,0,0,1,2,1,1,2
1,8.41,1,0,1,0.6520999999999999,0,0,2,1,1,1,1
1,5.05,1,0,0,0.135,1,0,0,1,2,1,0
0,10.14,0,0,1,0.4064,1,0,1,0,2,0,2
2,4.82,1,0,0,0.7223,0,1,2,2,1,1,0
0,10.42,0,2,1,0.7187,0,0,2,1,2,0,2
0,7.37,1,1,0,0.2605,1,1,1,1,0,0,2
2,6.81,0,0,0,0.7011,0,1,2,1,2,1,2
0,10.19,1,2,1,0.0572,1,1,2,2,2,1,1
2,9.18,0,0,0,0.8253,1,0,0,1,1,1,2
1,14.89,0,2,0,0.4702,0,1,2,0,2,1,0
2,13.34,0,1,0,0.9752,0,1,0,1,1,1,1
0,14.8,0,2,0,0.6516,1,0,0,1,1,0,0
0,4.37,1,2,1,0.027000000000000003,1,1,0,0,2,0,1
1,6.62,0,0,1,0.2764,1,1,0,2,0,1,1
2,1.48,1,0,0,0.4279,1,1,2,1,2,0,2
1,3.23,1,2,1,0.409,0,0,1,0,2,0,1
0,13.25,1,2,1,0.8355,1,0,0,2,2,1,2
2,2.47,0,2,0,0.2159,1,0,2,0,0,0,1
0,13.44,0,2,1,0.5425,0,1,0,1,1,0,0
2,4.16,0,1,1,0.16399999999999998,1,1,1,1,1,1,2
2,3.07,0,2,0,0.7371,1,0,2,2,2,1,2
0,3.26,0,0,0,0.0667,0,1,0,0,0,0,0
0,10.95,1,0,1,0.465,1,1,2,2,1,1,1
2,11.91,0,2,0,0.36060000000000003,1,1,2,1,2,0,1
0,14.16,1,2,0,0.2762,1,0,2,2,2,0,1
0,6.42,1,1,0,0.9044,1,1,0,0,0,0,0
2,9.24,0,0,1,0.8073999999999999,0,0,1,2,1,0,2
1,13.34,1,0,1,0.7653,1,1,0,2,0,1,1
1,2.73,1,0,0,0.3151,1,0,2,1,1,1,1
0,10.31,1,2,0,0.1204,0,1,2,1,1,1,2
0,11.87,0,2,1,0.0339,1,0,2,0,0,1,1
1,4.06,1,2,1,0.44549999999999995,1,0,2,0,2,0,1
1,14.4,0,1,1,0.1671,0,0,2,1,1,1,0
2,13.64,1,0,0,0.9564,1,0,2,2,1,0,0
2,8.18,0,0,1,0.47369999999999995,0,1,0,1,2,1,1
1,1.52,1,2,0,0.8787999999999999,1,1,2,1,1,0,1
1,11.59,0,1,1,0.4031,0,1,2,2,1,1,2
1,14.11,1,0,1,0.5065,1,0,2,2,0,0,0
1,1.17,0,1,1,0.2596,0,1,2,2,2,0,1
1,8.11,0,0,1,0.8290000000000001,0,0,2,0,0,0,1
0,1.64,1,2,1,0.9164,1,1,2,0,0,1,2
2,4.44,1,2,0,0.7881999999999999,1,0,1,2,0,0,2
0,3.28,1,0,1,0.0973,1,1,1,0,2,1,1
0,2.19,1,1,1,0.9701000000000001,1,0,1,1,0,1,1
2,13.68,0,2,0,0.0868,0,1,0,1,2,1,1
0,0.91,0,2,0,0.5297999999999999,1,1,0,0,0,1,0
2,1.29,1,2,1,0.946,0,1,2,2,1,0,1
1,3.98,0,0,1,0.36340000000000006,1,0,0,2,0,0,1
0,4.86,0,2,0,0.5246999999999999,1,1,2,0,2,0,0
2,10.01,1,0,1,0.048499999999999995,1,1,2,2,0,1,0
2,9.65,0,1,0,0.9951000000000001,1,1,1,0,2,1,2
1,11.49,1,2,1,0.1219,1,0,0,2,1,1,1
0,14.12,1,1,0,0.6720999999999999,0,1,0,0,1,1,0
0,5.01,1,1,1,0.9201,0,0,0,0,1,0,2
0,3.6,0,0,1,0.3013,0,0,1,2,1,0,2
0,5.81,1,0,1,0.3576,0,1,2,2,2,0,0
1,6.97,1,0,1,0.856,0,1,1,2,0,1,0
2,8.99,0,2,0,0.1542,1,0,0,0,0,0,0
1,8.26,1,2,0,0.5618,1,0,1,2,0,0,2
1,8.45,1,0,1,0.7286,0,0,2,1,1,1,0
0,1.52,0,0,1,0.25920000000000004,0,1,2,1,1,1,2
1,1.89,1,2,1,0.8003,0,1,1,1,0,0,2
2,2.05,0,1,1,0.066,0,1,0,2,1,0,0
0,13.16,0,1,0,0.6314,1,0,2,2,1,1,0
2,7.73,1,0,1,0.9470000000000001,1,0,0,2,2,0,0
2,1.57,1,2,0,0.8675,0,0,2,0,1,0,2
1,6.09,1,2,0,0.6114,1,0,0,1,0,1,1
0,1.72,1,1,1,0.6297999999999999,1,1,2,2,2,1,0
1,3.43,0,1,1,0.4943,0,1,0,2,1,1,1
0,3.69,0,1,0,0.5014,0,0,0,1,0,0,2
2,4.22,0,0,0,0.7369,0,0,2,1,1,1,2
2,9.08,1,0,0,0.33759999999999996,1,1,1,0,0,1,0
0,7.28,0,0,0,0.8813,0,0,0,0,1,1,2
1,9.0,1,2,0,0.4596,0,0,2,2,2,1,0
0,4.78,1,1,0,0.6554000000000001,1,0,2,2,1,0,0
0,7.55,0,0,1,0.6893,1,0,0,0,0,0,0
1,3.01,0,1,1,0.6793,0,1,0,1,1,0,1
2,9.98,0,0,1,0.2534,0,0,1,2,1,0,0
2,15.0,0,1,1,0.2224,1,0,0,0,2,1,0
0,8.4,1,2,1,0.5589,1,1,2,0,1,0,0
0,8.86,1,2,0,0.5313,1,0,0,0,2,1,1
1,4.1,0,0,0,0.1292,1,0,2,0,0,0,0
0,13.65,1,0,1,0.9484999999999999,0,0,1,1,1,1,0
2,5.79,0,1,0,0.16010000000000002,0,0,2,2,2,1,2
0,13.43,0,0,0,0.5941,0,1,0,1,0,1,2
1,9.86,0,0,1,0.9998,1,1,1,2,0,0,2
2,2.91,0,2,0,0.10460000000000001,0,0,0,0,2,0,2
1,10.53,0,0,0,0.7655,0,0,0,0,2,0,1
0,4.77,1,1,0,0.6058,1,1,1,1,1,0,0
0,8.33,1,1,1,0.9521999999999999,0,0,1,0,2,0,2
2,11.72,0,0,0,0.8059000000000001,1,1,0,0,1,1,1
0,8.36,0,2,0,0.3549,0,0,1,2,0,1,1
2,2.51,1,2,1,0.8985,0,1,2,0,2,1,0
0,10.32,1,2,1,0.6688,1,0,1,2,0,0,1
1,9.12,1,1,0,0.2187,1,0,2,2,2,1,2
1,2.97,1,1,1,0.4238,0,1,2,0,1,1,1
1,5.92,0,2,0,0.8844,1,0,1,1,0,0,2
0,13.39,1,0,1,0.8325,1,0,0,1,0,1,2
0,12.48,1,2,0,0.3336,0,1,0,0,0,1,0
1,8.73,1,0,1,0.7825,1,0,2,2,1,0,0
2,11.61,1,0,0,0.6704000000000001,0,1,1,1,0,0,2
1,4.53,0,0,1,0.18489999999999998,0,0,1,0,0,1,0
2,1.26,0,2,1,0.7284,0,0,0,2,2,1,0
1,5.65,1,1,0,0.8456999999999999,1,1,1,0,0,1,1
0,6.77,1,2,0,0.8084,0,1,2,2,2,0,1
1,13.82,0,2,1,0.7056,0,1,1,0,1,1,0
2,10.0,0,1,0,0.1991,0,1,0,1,0,0,1
0,2.18,1,1,0,0.287,0,0,0,2,0,0,2
1,4.65,0,0,1,0.33490000000000003,1,0,0,0,0,1,1
2,1.37,1,1,1,0.6024,0,1,0,0,0,1,0
2,2.7,1,0,1,0.1216,0,1,1,0,0,0,0
2,3.69,0,2,0,0.1281,1,0,1,1,0,1,2
2,7.25,0,1,0,0.7824,1,1,2,2,1,0,2
1,10.54,1,2,1,0.8662000000000001,0,0,1,0,2,1,0
1,3.49,0,1,1,0.1543,0,1,2,1,1,0,0
1,8.32,0,2,0,0.8826999999999999,1,1,0,2,1,1,2
2,11.7,0,0,1,0.5221,0,0,0,2,2,0,0
0,6.85,1,1,1,0.8194,1,0,1,2,1,0,2
1,0.71,1,2,1,0.28,1,1,2,2,2,0,2
0,3.05,1,0,1,0.8351000000000001,1,0,2,0,1,1,2
1,5.19,0,0,0,0.8526,1,1,1,2,1,1,2
1,2.89,0,0,1,0.10099999999999999,0,0,2,1,1,0,0
2,12.49,1,0,1,0.955,1,1,1,2,2,1,0
0,14.58,0,1,0,0.6801,0,0,1,2,1,0,2
0,8.29,1,1,0,0.4604,0,0,1,0,2,0,2
2,6.84,0,0,0,0.3283,1,1,0,2,2,1,0
1,6.21,0,0,0,0.8741,0,0,0,1,0,1,0
1,1.01,0,2,0,0.8265,1,0,2,1,1,1,1
2,13.61,0,2,1,0.7361,0,1,2,2,2,1,2
2,7.4,1,2,0,0.9488,0,0,1,0,2,0,1
0,6.3,1,2,1,0.5092,1,1,0,1,2,1,1
0,8.28,0,0,0,0.2365,0,1,0,1,2,1,2
1,4.5,0,2,1,0.5297,1,0,0,2,2,0,1
1,14.76,1,2,1,0.8504999999999999,1,1,0,0,0,0,0
0,11.2,0,2,1,0.6456999999999999,0,0,2,0,0,1,0
0,7.34,1,1,0,0.0977,1,0,2,0,2,1,2
1,5.89,0,0,0,0.8398,0,1,2,0,0,1,2
0,3.72,1,2,0,0.8641,1,1,1,0,1,0,2
1,8.0,0,2,0,0.52,1,0,0,2,0,0,1
1,2.14,1,2,0,0.8775,0,1,2,0,0,0,1
1,2.92,0,1,1,0.15,1,0,2,0,1,1,1
0,6.99,1,2,0,0.4814,0,0,2,1,2,0,1
2,5.8,0,1,1,0.45,1,1,0,1,1,1,0
1,0.71,0,0,0,0.5138,0,0,2,2,0,1,0
1,10.91,0,1,0,0.9320999999999999,1,1,2,1,0,0,1
2,10.63,0,0,0,0.1103,1,1,1,0,2,1,0
2,11.81,1,1,0,0.494,1,0,1,2,2,1,2
2,9.77,1,1,1,0.7016,0,0,0,1,0,1,2
0,5.82,1,1,1,0.9527,0,0,1,2,0,0,1
1,14.85,1,1,0,0.7187,1,0,2,2,1,1,0
2,11.35,1,1,1,0.7922,0,0,0,1,2,1,0
1,5.66,1,2,0,0.5256000000000001,0,1,0,1,2,0,0
2,3.0,1,1,0,0.9604,1,0,1,0,1,1,2
1,4.56,1,2,0,0.7746999999999999,1,0,1,1,1,1,2
1,1.68,1,0,1,0.1707,0,0,1,2,0,0,2
0,3.31,0,0,0,0.6898000000000001,0,1,0,1,1,1,2
2,13.16,0,1,0,0.282,1,1,2,0,0,1,0
0,13.54,1,0,0,0.5709000000000001,1,1,0,1,1,1,0
